id_udemy;title;url;price;user;category;image;language;description;gift_url;headline;vendor;avg_rating;instructional_level

1406344;JavaScript Algorithms and Data Structures Masterclass;https://www.udemy.com/course/js-algorithms-and-data-structures-masterclass/;53692;1;3;https://img-b.udemycdn.com/course/480x270/1406344_1d65_3.jpg;en_US;"<p><strong>Updated in November 2018 with brand new section on Dynamic Programming!</strong></p><p>This course crams months of <strong>computer science</strong> and <strong>interview prep</strong> material into 20 hours of video. The content is based directly on last semester of my in-person<strong> coding bootcamps</strong>, where my students go on to land <strong>6-figure developer jobs</strong>. I cover the exact same computer science content that has helped my students ace interviews at huge companies like <strong>Google, Tesla, Amazon</strong>, and <strong>Facebook</strong>. Nothing is watered down for an online audience; this is the real deal :)   We start with the basics and then eventually cover “advanced topics” that similar courses shy away from like <strong>Heaps, Graphs</strong>, and <strong>Dijkstra’s Shortest Path Algorithm</strong>. </p><p>I start by teaching you how to analyze your code’s time and space complexity using <strong>Big O notation</strong>.  We cover the ins and outs of <strong>Recursion</strong>.  We learn a 5-step approach to solving any difficult coding problem. We cover common programming patterns. We implement popular <strong>searching algorithms</strong>. We write 6 different <strong>sorting algorithms</strong>: Bubble, Selection, Insertion, Quick, Merge, and Radix Sort.   Then, we switch gears and implement our own<strong> data structures</strong> from scratch, including <strong>linked lists, trees, heaps, hash tables</strong>, and <strong>graphs</strong>.  We learn to traverse trees and graphs, and cover <strong>Dijkstra's Shortest Path Algorithm</strong>.  The course also includes an entire section devoted to <strong>Dynamic Programming</strong>.</p><p>Here's why this course is worth your time:</p><ul><li><p>It's interactive -  I give you a chance to try every problem before I show you my solution.</p></li><li><p>Every single problem has a complete solution walkthrough video as well as accompanying solution file.</p></li><li><p>I cover helpful ""tips and tricks"" to solve common problems, but we also focus on building an approach to ANY problem.</p></li><li><p>It's full of animations and beautiful diagrams!</p></li></ul><p>Are you looking to level-up your developer skills? Sign up today!</p>";https://www.udemy.com/gift/js-algorithms-and-data-structures-masterclass/;The Missing Computer Science and Coding Interview Bootcamp;11;4.728388;All Levels

684272;IELTS Band 7+ Complete Prep Course;https://www.udemy.com/course/ielts-band-7-preparation-course/;53692;1;3;https://img-b.udemycdn.com/course/480x270/684272_10c0_5.jpg;en_US;"<p><strong>IELTS Band 7+ Preparation Course</strong>&nbsp; &nbsp;</p><p>Do you need a Band 7+?&nbsp; Have you tried repeatedly and not made progress?&nbsp; Do you need an actual guide to Band 7 success? Then our course&nbsp;is just for you as it prepares participants for all parts of the IELTS exam: Listening, Reading, Writing, and Speaking modules. It focuses on teaching the skills and techniques required to sit for the test.&nbsp; <strong>This course has been awarded over 10,000 5-Star Reviews!!!! and the teacher has won UDEMY teacher awards as a top performer. </strong></p><p>This course now covers the <strong><em>Academic and General </em></strong><em>IELTS&nbsp;Exams (Syllabus in Section 1).</em> You can receive winning advice and tactics for both the General and Academic by taking this course. <strong>Note: This course teaches both the General and Academic completely, so it is not as long as it appears. </strong>Just follow the Syllabus in Section 1 for your exam.</p><p>Our strategies are practical and, according to our students, actually, work on the actual exam. We have helped thousands of students achieve scores of Band 7-9, jumping from Band 6 to Band 7.5 and Band 6.5 to 8 or 9. We have <strong>more than 20 ""Assignments"" </strong>that you can complete to test your knowledge.</p><p><strong>Recently, Keino Campbell, your instructor, received awards from UDEMY that ranked him as a TOP PERFORMER&nbsp;in the exam preparation field and was rated a Top 10% Most Engaging UDEMY&nbsp;Instructor. </strong>He has personally taught the IELTS exam for the past 12 years and taught students from all over the world.</p><p><strong>Note:</strong> This is a <strong>strategy and tactics course </strong>that tells you HOW to succeed and How to apply the strategy.&nbsp;<strong>We do not sell books and are not booksellers. You must supply your own books we use. </strong>Students come to us because we actually show them how to succeed in every part of the exam. We know the exam is challenging, but through our methods, you will succeed. </p><p> </p><p><br></p><p><strong>What You Get From This Course</strong> &nbsp; </p><ul><li><p>· &nbsp; &nbsp; &nbsp; &nbsp; 160+&nbsp;Lectures (30+ Hours of Content)</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Strategies and Tactics for Each Section</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Instructor-Led Examples of Mastering Each Section</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Free Participation in Monthly Live Group Class (Reading, Listening, Writing)</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Contest Entry Into Our Monthly 5 Hour Private Training Giveaway</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Exam Advice From Past Examiners/Graders</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Teacher-Led Explanations of Each Answer</p></li><li><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Access To Skills Exercises and Quizzes</p></li><li><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Writing advice and recommendations (through certain lectures)</p></li><li><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Speaking advice and recommendations (learn from student reviews)</p></li><li><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; A Monthly Live Class covering a different topic</p></li><li><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Speaking Test Examples to Learn From&nbsp; &nbsp;</p><p><br></p><p><strong>By the end of this IELTS course, you will:</strong> &nbsp; </p></li></ul><ul><li><p>be familiar with all parts of the IELTS Academic or General&nbsp;&nbsp;test&nbsp; &nbsp; </p></li><li><p>have some useful tips to help&nbsp;you achieve your IELTS goals&nbsp; &nbsp; </p></li><li><p>understand how the IELTS test&nbsp;is assessed&nbsp; &nbsp; </p></li><li><p>know how to produce a Band 7 -8 Level Task 1 and Task 2</p></li><li><p>be able to complete Reading Passages in under 20 minutes with 85% accuracy</p></li><li><p>effectively scan for keyword sentences in Reading</p></li><li><p>recognize when answers are given in the Listening Section</p></li><li><p>understand grader expectations to receive and extremely high score&nbsp; &nbsp;</p></li></ul><p><strong>Course Structure </strong>&nbsp; &nbsp; This Band 7+ Training Course is organized by skill: Listening, Reading, Writing, and Speaking.&nbsp; </p><p>1. A review of the exam section</p><p>2. A review of the strategies and tactics to give and select high quality answers</p><p>3. Teacher led application of all strategy methods&nbsp; </p><p><strong>Course for General and Academic</strong></p><p>You just need to look at the section HEADINGS and they state if the section is Academic or General.</p><p>The way it basically works is like this.</p><p>1. There is a section labeled ACADEMIC READING.</p><p>2. After those sections you will find the specific sections labeled GENERAL&nbsp;READING.</p><p>3. The Listening section is for both sections.</p><p>4. After the Academic Task 1 Writing sections, you will find the sections with the heading Task 1 General Letter </p><p>5. Writing Task 2 is the same for both</p><p>6. Speaking is the same for both</p><p><br></p><p><strong>Course Requirements</strong> &nbsp; </p><ul><li><p>A minimum of Intermediate level English</p></li><li><p><strong>We reference Cambridge books (7-13) to teach the course</strong>, <em>but we do not supply them</em>. You can learn by watching the&nbsp; &nbsp; &nbsp; &nbsp; strategy and tactics videos effectively. However, if you want the same books physically, you have to get them.</p></li><li><p>Ability to Actively and Consistently Participate</p></li><li><p>You Need a Score of 7+</p></li></ul><p><br></p>";https://www.udemy.com/gift/ielts-band-7-preparation-course/;Major Keys to Success;418;4.56993;All Levels

789146;Professional Life Coach Certification & Guide (Accredited);https://www.udemy.com/course/life-coaching-a-complete-guide/;53692;1;3;https://img-c.udemycdn.com/course/480x270/789146_6b10_4.jpg;en_US;"<p><strong>Students who complete this course will receive an official life coach CERTIFICATION from Transformation Academy. <em>This course is also accredited by internationally recognized Continuing Professional Development Standards Agency </em>(Provider No: 50134), and 25 CPD or CEU credits are available upon request. Details for how to request the official certification and optional 25 CPD/CEU credits will be provided at the end of the course.</strong></p><p><strong>+++++++++++++++++++++++++++++++++++++++++++++++</strong></p><p><strong><em>We are top Udemy instructors in the personal development&nbsp;category. Our courses have been taken by over 700,000+ happy students from 200 countries.</em></strong></p><p><strong><em>We have a thriving community in the course and we are actively involved and answer questions within 24h.</em></strong></p><p><strong><em>The course also has a thriving Facebook networking group.&nbsp;</em></strong></p><p><strong>+++++++++++++++++++++++++++++++++++++++++++++++</strong><br></p><p><br></p><p>Do you want to make a difference and make money doing it?&nbsp;</p><p>Have you been dreaming of or considering becoming a life coach?&nbsp;</p><p>Are you a life coach who wants to add to your toolbox?</p><p><br></p><p><strong>Become a CERTIFIED PROFESSIONAL LIFE COACH! </strong></p><p><br></p><p>It’s a great time to become a life coach—<strong><em>life coaching is a $2 billion industry</em></strong> and one of the fastest growing industries in the world! Whether you are new to the life coaching field or you have been practicing for years this course is for you as it will take you from foundation materiel to advance techniques and strategies to help transform your clients life.&nbsp;</p><p><strong>The best thing about life coaching is that anyone can be a coach!</strong> You can coach clients on any topic that you love or any experience that you have, whether it’s to help them improve a skill, achieve their goals, find more meaning and purpose in life, overcome challenges, find true happiness, get healthy, feel more confident, advance their career, start a business, or any other way you feel inspired to help someone transform their lives!

&nbsp; </p><p>This course is designed to<strong> teach you everything you need to know</strong> to feel confident as a life coach, get your clients real results, and create a thriving life coaching business! You’ll receive:</p><ul><li><p>Life coaching industry best practices&nbsp;</p></li><li><p>Professional life coaching skills and techniques</p></li><li><p>Done-for-you templates, worksheets, and questionnaires</p></li></ul><p>You will develop a strong foundation of understanding of <strong>how to be an effective coach</strong>, including:</p><ul><li><p>Overcoming your own biases&nbsp;as a life coach</p></li><li><p>Establishing healthy boundaries and expectations</p></li></ul><p><br></p><p>You’ll develop strong <strong>communication skills,</strong> including <strong>powerful listening skills and vital questioning skills</strong> that will allow you to help clients develop a better understanding of themselves. 

&nbsp; </p><p>You’ll learn <strong>core life coaching tools</strong>, including <strong>goal setting exercises and accountability tips </strong>to help you empower your clients to follow through and achieve their goals.

&nbsp; </p><p>You’ll learn <strong>popular activities </strong>you can use with your clients, like the wheel of life, journaling, affirmations, as well as popular <strong>Neuro Linguistic Programming </strong>(NLP) techniques.

&nbsp; </p><p>You’ll develop the <strong>mindset of success</strong> including developing your <strong>emotional intelligence</strong>, learning how to establish <strong>rapport </strong>with your clients, make sure you and your clients are approaching coaching with a <strong>growth mindset</strong>, and develop true <strong>confidence as a life coach.
</strong>
&nbsp; </p><p>And then, you’ll dig deeper with <strong>in-depth life coaching processes </strong>designed to help you coach your clients to achieve specific outcomes. Processes we will cover include:&nbsp;</p><ul><li><p>Awareness</p></li><li><p>Mindfulness</p></li><li><p>Self-talk</p></li><li><p>Emotions</p></li><li><p>Beliefs</p></li><li><p>Decision making</p></li><li><p>Taking action</p></li><li><p>Overcoming fear</p></li><li><p>Creating change</p></li><li><p>Finding passion and purpose</p></li><li><p>Rewriting your life story</p></li></ul><p>You’ll also receive a ton of <strong>done-for-you templates, intake forms, worksheet activities, and questionnaires. 

&nbsp; </strong></p><p>You’ll have the skills, tools, mindset, and processes to thrive as a life coach and make a difference in people’s lives.&nbsp;</p><p>But, we want to make sure that your business thrives too! And, so the course also includes strategies for <strong>growing your coaching business</strong>, including:</p><ul><li><p>Naming your offering</p></li><li><p>Structuring your coaching</p></li><li><p>Determining your value</p></li><li><p>Setting your price</p></li><li><p>Identifying your niche</p></li><li><p>Crafting a magnet message (elevator pitch)</p></li><li><p>Creating a life coaching package</p></li><li><p>Offering group coaching</p></li><li><p>Tips for what actually works when marketing your business!

&nbsp; </p></li></ul><p>So, are you ready to have everything you need to start and grow your coaching business and finally follow your true calling?&nbsp; If so <strong>enroll now</strong>, we look forward to seeing you in the course! </p><p>&nbsp;</p><p><strong>Guarantee:</strong> We know you will love this course. However, we offer a no-questions-asked 30-day money-back guarantee if the course does not meet your needs for any reason. &nbsp;

&nbsp; </p><p><strong>So, who are we?</strong>

&nbsp; </p><p>We are Joeel &amp; Natalie Rivera, serial entrepreneurs, authors,&nbsp; speakers, and educators. We have over a decade of experience in the&nbsp; field of psychology and life coaching and our greatest passion is&nbsp; empowering others to live life on their terms, fulfill their potential,&nbsp; and embrace their greater purpose. All of our programs are designed&nbsp; based on our experience in coaching, social services, psychology, and&nbsp; education, as well Joeel’s Masters Degree in Counseling and research on&nbsp; happiness for his dissertation for a PhD in psychology. We have over&nbsp; <em>300,000+</em><strong><em> </em></strong>students from 195 countries.&nbsp; &nbsp;</p><p><br></p><p>STUDENTS WHO COMPLETE EVERY LESSON IN THIS COURSE WILL RECEIVE AN&nbsp;<strong>OFFICIAL LIFE COACH CERTIFICATION FROM TRANSFORMATION SERVICES, INC., AS WELL AS THE CERTIFIED PROFESSIONAL LIFE COACH LOGO</strong>&nbsp;TO USE IN HIS/HER MARKETING MATERIAL. SEE THE FINAL LESSON IN THIS COURSE FOR INSTRUCTIONS. &nbsp; </p><p>THIS COURSE IS PART OF OUR <strong>MASTER COACH</strong> CERTIFICATION (ALONG WITH OUR HAPPINESS COACH, GOAL/SUCCESS COACH, AND LIFE PURPOSE COACH CERTIFICATIONS).</p><p>CHECK&nbsp;OUT&nbsp;OUR&nbsp;OTHER&nbsp;LIFE COACH CERTIFICATION COURSES!

&nbsp; </p><p>Copyright ©️ Transformation Services, Inc. | All Rights Reserved</p>";https://www.udemy.com/gift/life-coaching-a-complete-guide/;Become a certified life coach & grow your life coaching business! Done-for-you forms, tools, processes & best practices;116;4.682491;All Levels

5065196;ChatGPT Bootcamp: A Beginners Guide;https://www.udemy.com/course/chatgpt-bootcamp-from-beginner-to-pro/;17502;1;3;https://img-c.udemycdn.com/course/480x270/5065196_3158_2.jpg;en_US;<p>Are you eager to become an expert in ChatGPT? Our comprehensive course is designed to help you achieve that goal and unlock the full potential of this powerful tool.</p><p>In this in-depth course, you will learn the fundamentals of using ChatGPT and its prompts effectively, with many examples provided to illustrate best practices. These examples include but are not limited to, language translation, summarizing articles, and extracting useful information from books. In addition, you will discover how to use ChatGPT to create an income stream through the development of e-books and courses.</p><p>But that's not all - as an added bonus, we will cover advanced techniques for incorporating ChatGPT into your job search strategy, giving you a competitive edge in the job market and helping you stand out from the competition.</p><p>By the end of this course, you will have a thorough understanding of ChatGPT and the ability to apply it in a wide range of contexts. Don't miss out on this opportunity to become a ChatGPT expert. Enroll in our course today and take the first step towards mastering this valuable tool.</p><p><strong>And we are committed to keeping our course up-to-date, thus we will be upgrading it on a weekly or bi-weekly basis, so you can be sure that you will always have access to the most recent and relevant information.</strong></p><p><br></p>;https://www.udemy.com/gift/chatgpt-bootcamp-from-beginner-to-pro/;Become a ChatGPT Pro with This Comprehensive Course for Beginners;422;4.45;Beginner Level

1672410;Node.js, Express, MongoDB & More: The Complete Bootcamp 2023;https://www.udemy.com/course/nodejs-express-mongodb-bootcamp/;53692;1;3;https://img-c.udemycdn.com/course/480x270/1672410_9ff1_5.jpg;en_US;"<p>Do you want to build fast and powerful back-end applications with JavaScript? Would you like to become a more complete and in-demand developer?</p><p>Then Node.js is the hot technology for you to learn right now, and you came to the right place to do it!</p><p>Welcome to the Complete Node.js, Express, and MongoDB Bootcamp, your fast track to modern back-end development.</p><p><strong>This course is the perfect all-in-one package that will take you from a complete beginner to an advanced, highly-skilled Node.js developer.</strong></p><p>Like all my other courses, this one is completely project-based! And not just any project: it's a complete, beautiful, and feature-rich application, containing both a RESTful API and a server-side rendered website. It's the most fantastic and complete project that you will find in any Node.js course on the internet!</p><p><strong>By building this huge project, you will learn all the skills that you need in order to plan, build, and deploy your own modern back-end applications with Node.js and related technologies.</strong></p><p><em>(If you feel like exploring the project, you can do so at www[.]natours[.]dev. And this is only a small part of the project! Log in with ""laura@example.com"" and password ""test1234"")</em></p><p><br></p><p><strong>After finishing this course, you will:</strong></p><p><strong>1)</strong> Be building you own fast, scalable, and powerful Node.js RESTful APIs or web applications;</p><p><strong>2)</strong> Truly understand how Node.js works behind the scenes;</p><p><strong>3)</strong> Be able to work with NoSQL data and model data in real-world situations (a hugely important skill);</p><p><strong>4)</strong> Know how modern back-end development works, and how all the different technologies fit together (hard to understand from scattered tutorials and videos);</p><p><strong>5)</strong> Have experience in professionally-used tools and libraries like Express, Mongoose, Stripe, Sendgrid, Atlas, Compass, Git, Heroku, and many more;</p><p><strong>6)</strong> Have built a complete application, which is a perfect starting point for your own applications in the future.</p><p>Please note that this course is <strong>NOT</strong> for absolute web development beginners, so you should already be familiar with basic JavaScript. <strong>NO</strong> back-end experience required though!</p><p><br></p><p><strong>It's an absolutely full-packed, deep-dive course with over 40 hours of content!</strong></p><p>Since this is the ""Complete Node.js Bootcamp"", the course is crammed with tons of different technologies, techniques, and tools, so that you walk away from the course as a complete Node.js developer.</p><p>That's why the course turned out to be over 40 hours long. But if that sounds like too much for you, don't worry, there are videos or entire sections that you can safely skip.</p><p>Here is exactly what you're gonna learn:</p><ul><li><p>Fundamentals of Node.js, core modules, and NPM (Node Package Manager)</p></li><li><p>How Node.js works behind the scenes: event loop, blocking vs non-blocking code, event-driven architecture, streams, modules, etc.</p></li><li><p>Fundamentals of Express (Node.js framework): routing, middleware, sending responses, etc.</p></li><li><p>RESTful API design and development with advanced features: filtering, sorting, aliasing, pagination</p></li><li><p>Server-side website rendering (HTML) with Pug templates</p></li><li><p>CRUD operations with MongoDB database locally and on the Atlas platform (in the cloud)</p></li><li><p>Advanced MongoDB: geospatial queries, aggregation pipeline, and operators</p></li><li><p>Fundamentals of Mongoose (MongoDB JS driver): Data models, CRUD operations, data validation, and middleware</p></li><li><p>Advanced Mongoose features: modeling geospatial data, populates, virtual populates, indexes, etc.</p></li><li><p>Using the MVC (Model-View-Controller) architecture</p></li><li><p>How to work with data in NoSQL databases</p></li><li><p>Advanced data modelling: relationships between data, embedding, referencing, and more</p></li><li><p>Complete modern authentication with JWT: user sign up, log in, password reset, secure cookies, etc.</p></li><li><p>Authorization (user roles)</p></li><li><p>Security: best practices, encryption, sanitization, rate limiting, etc.</p></li><li><p>Accepting credit card payments with Stripe: Complete integration on the back-end and front-end</p></li><li><p>Uploading files and image processing</p></li><li><p>Sending emails with Mailtrap and Sendgrid</p></li><li><p>Advanced error handling workflows</p></li><li><p>Deploying Node.js application to production with Heroku</p></li><li><p>Git and GitHub crash course</p></li><li><p>And so much more!</p></li></ul><p><br></p><p><strong>Why should you learn Node.js and take this course?</strong></p><p>If you want to learn Node.js and modern back-end development, then there is no doubt that this course is for you!</p><p>It's the biggest Node.js course on the internet, it has by far the most complete course project, and offers the most in-depth explanations of all topics included.</p><p>And even if you already know some Node.js, you should still take this course, because it contains subjects that are not covered anywhere else, or not in the same depth!</p><p><em>But maybe you're not yet convinced that Node.js really is the right technology for you to learn right now?</em></p><p>Well, first, Node.js will allow you to use your JavaScript skills to build applications on the back-end. That itself is a huge gain, which makes your full-stack development process so much easier and faster.</p><p>Plus, popularity and opportunities for Node.js are off the charts. It's a modern, proven, and reliable technology, used by tech giants (and 6-figure-salary-paying-companies) like Netflix, PayPal, Uber, and many more.</p><p>Node.js really is what you should invest your time in, instead of outdated technology like PHP.</p><p>In summary, if you already know JavaScript, learning Node is the logical next step for you! <strong><em>It will make you a better, more versatile, and more complete developer, which will ultimately boost your opportunities in the job market!</em></strong></p><p><em>And I created this course to help you do exactly that! It really is the course I wish I had when I was first learning back-end development with Node.js and all related technologies.</em></p><p><br></p><p><strong>And this is what you get by signing up today:</strong></p><ul><li><p>Lifetime access to 40+ hours of&nbsp;HD quality videos. No monthly subscription. Learn at your own pace, whenever you want;</p></li><li><p>Friendly and fast support in the course Q&amp;A whenever you have questions or get stuck;</p></li><li><p>English closed captions (not the auto-generated ones provided by Udemy);</p></li><li><p>Course slides in PDF format;</p></li><li><p>Downloadable assets, starter code, and final code for each section;</p></li><li><p>Lots of small challenges are included in the videos so you can track your progress.</p></li></ul><p><br></p><p><strong>And now, I hope to welcome you as a new student in my course! So click that ""Enroll"" button right now, and join me in this adventure today!</strong></p><p>But if you're not 100% sure yet, just go ahead and watch the promo video to take a look at the course project. I promise you will be amazed :)</p><p><strong>See you in the course!</strong></p>";https://www.udemy.com/gift/nodejs-express-mongodb-bootcamp/;Master Node by building a real-world RESTful API and web app (with authentication, Node.js security, payments & more);136;4.6524706;All Levels

4359576;Figma UI UX Design Essentials;https://www.udemy.com/course/figma-ux-ui-design-user-experience-tutorial-course/;53692;1;3;https://img-c.udemycdn.com/course/480x270/4359576_b9e1_2.jpg;en_US;"<p>Hi there - my name is Dan Scott &amp; welcome to Figma Essentials.</p><p>Together - you and me - are going to learn everything you need to get started working as a UX Designer using Figma.</p><p>We’ll use this UI UX design tool to create beautiful User Interfaces and engaging prototypes. Most importantly... we'll cover the client expectations of you as a new UX designer.</p><p>This course is aimed at people new to design, new to User Experience design. Even if you’re not totally sure what UX really means, don’t worry. We’ll start right at the beginning and work our way through step by step.</p><ul><li><p>First we’ll describe the brief &amp; how to work with a UX persona.</p></li><li><p>Then you’ll learn how to create simple wireframes.</p></li><li><p>From there we’ll look at how to implement colours &amp; images properly in your designs.</p></li><li><p>You’ll learn the do’s &amp; don’ts around choosing fonts for web &amp; mobile apps.</p></li><li><p>You’ll learn how to create your own icons, buttons &amp; other UI components.</p></li><li><p>You’ll learn some pretty scary terms such as Components, Constraints &amp; Multi Dimensional Variants. They are all really easy to understand once you know how.</p></li><li><p>We’ll also make our lives easier by using free UI kits &amp; plugins for Figma which will speed up our workflow dramatically!</p></li><li><p>We’ll build a simple Style Guide ready for client handoff.</p></li><li><p>You’ll understand how to make both simple &amp; advanced micro interactions, page transitions &amp; animations</p></li></ul><p>Before the end of this course you will have made fully interactive prototypes</p><p>You will take a project all the way through - collaborating with other team members and exporting the right files ready to hand off to your developer or software engineer.</p><p>We’ll be focusing on the software Figma but I’ll make sure to explain the techniques &amp; terms used in the UX and how real world projects are run. You will develop a great understanding of the industry and will be able to manage your own UX projects.</p><p>I will be setting assignments through the course which will help develop your skills and enable you to create something special and unique for your own portfolio.</p><p>Alright - it's time to upgrade yourself &amp; go from Figma Zero to Figma Hero.</p>";https://www.udemy.com/gift/figma-ux-ui-design-user-experience-tutorial-course/;Use Figma to get a job in UI Design, User Interface, User Experience design, UX Design & Web Design;426;4.6405706;All Levels

